0.202047	0.000154222
0.202716	0.0000325948
0.204494	0.000121245
0.204893	0.0000120176
0.207431	0.0000668438
0.207908	0.0000272993
0.208791	0.000190847
0.209545	0.0000156985
0.209778	0.0000105356
0.210054	0.0000448284
0.211360	0.000136916
0.211736	0.000100536
0.214481	0.0000448408
0.214845	0.0000742253
0.216250	0.000203155
0.217241	0.0000186893
0.218580	0.00000420611
0.218594	0.000124254
0.218698	0.0000305799
0.219261	0.00000120082
0.220093	0.0000123847
0.221119	0.0000783240
0.222054	0.0000587983
0.223264	0.000183803
0.224097	0.0000428319
0.225624	0.0000274002
0.225647	0.000140198
0.226868	0.000105769
0.227314	0.0000144642
0.228310	0.0000731866
0.228762	0.0000201034
0.229530	0.00000730569
0.229844	0.0000566708
0.231438	0.0000371315
0.232332	0.000168503
0.233458	0.000109439
0.234974	0.000227662
0.235982	0.0000203183
0.236591	0.0000671726
0.237157	0.0000324430
0.237579	0.0000458277
0.239068	0.000160918
0.240488	0.0000985543
0.242104	0.0000122244
0.242296	0.0000198711
0.244067	0.0000346891
0.244358	0.0000649078
0.244719	0.000130410
0.245647	0.0000268214
0.246160	0.00000133475
0.246588	0.00000851776
0.246918	0.0000131748
0.248896	0.000194255
0.249058	0.0000174627
0.250068	0.000125285
0.250443	0.0000897836
0.251363	0.0000597345
0.251701	0.0000329231
0.251844	6.11924e-7
0.252050	0.0000440405
0.253329	0.00000259012
0.253985	0.000185713
0.254756	0.0000211796
0.258039	0.0000708616
0.258147	0.000109644
0.258658	0.0000347415
0.258778	0.000172548
0.258845	0.0000484480
0.260612	0.0000135765
0.264401	0.000130736
0.264544	0.0000176666
0.264996	0.0000311537
0.265045	0.0000654507
0.265432	0.0000880650
0.266102	0.0000415038
0.268053	0.0000158671
0.269156	0.000179313
0.269618	0.00000762623
0.271910	0.0000713469
0.272134	0.0000529519
0.272334	0.000112215
0.272743	0.00000167203
0.272757	0.0000397738
0.272935	0.0000182879
0.274575	0.0000303706
0.278294	0.0000256400
0.278814	0.0000634321
0.279269	0.0000897063
0.279282	0.000124489
0.280051	0.0000455486
0.280229	0.0000184396
0.281574	0.00000360004
0.283693	0.0000295500
0.285064	0.000100472
0.286291	0.000136625
0.286297	0.0000658962
0.286470	0.0000210831
0.286670	0.00000988650
0.287343	0.0000400759
0.290599	0.00000733340
0.291545	0.0000137350
0.292556	0.000146807
0.292679	0.0000761561
0.292864	0.0000373635
0.293294	0.000110581
0.293664	0.0000555872
0.293669	0.0000242114
0.295644	0.00000556073
0.296399	0.0000126515
0.297287	0.0000219556
0.297811	0.00000160000
0.299477	0.0000976008
0.299756	0.000157457
0.300691	0.0000273160
0.300890	0.0000678951
0.303738	0.00000611124
0.305290	0.000194887
0.306732	0.000134401
0.307258	0.0000846814
0.307407	0.0000300340
0.307684	0.0000560014
0.309981	0.0000134325
0.312488	0.0000393244
0.313679	0.000107036
0.314282	0.00000130313
0.314799	0.0000634305
0.315151	0.0000294006
0.316412	0.0000160780
0.317869	0.000150283
0.319542	0.0000439297
0.319589	0.00000698796
0.321080	0.0000910899
0.321981	0.0000606580
0.324440	0.0000281679
0.324766	0.000167346
0.325328	0.000108109
0.325987	0.0000165634
0.326432	0.0000446079
0.328287	0.0000751550
0.328347	0.00000191745
0.331265	0.000113519
0.331401	0.000183334
0.331621	0.0000270927
0.331854	0.0000117020
0.332674	0.0000470143
0.334262	0.00000717728
0.334711	0.0000779224
0.337847	0.000186547
0.338145	0.0000193231
0.338684	0.000137215
0.339234	0.0000963464
0.339236	0.00000194042
0.339362	0.00000582026
0.339380	0.0000496924
0.339953	0.00000708471
0.343296	0.0000148486
0.343481	0.0000740161
0.344661	0.0000245127
0.344933	0.000218173
0.345161	0.000128680
0.346580	0.0000481010
0.347049	0.0000138756
0.348719	0.0000695789
0.348758	0.0000231337
0.348904	0.0000332215
0.349684	0.00000316701
0.349848	0.0000961655
0.350686	0.000261193
0.351930	0.0000323245
